"path","status","category","rationale","presentInPreSealBaseline","acceptedCommitCandidate"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/AW-007-001__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/AW-007-002__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/AW-007-003__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/AW-007-004__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/AW-007-005__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/AW-007-006__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/AW-007-007__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/AW-007-008__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/AW-008-001__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/AW-008-002__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/AW-008-003__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/AW-008-004__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/AW-008-005__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/AW-008-006__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/AW-008-007__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/AW-008-008__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/AW-009-001__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/AW-009-002__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/AW-009-003__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/AW-009-004__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/AW-009-005__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/AW-009-006__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/AW-009-007__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/AW-009-008__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/AW-010-001__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/AW-010-002__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/AW-010-003__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/AW-010-004__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/AW-010-005__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/AW-010-006__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/AW-010-007__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/AW-010-008__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/AX-001__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/AX-002__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/AX-003__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/AY-001__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/AZ-001__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/AZ-002__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/AZ-003__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/B-001__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/B-002__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/B-003__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/B-004__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/B-005__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/B-006__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/BA-001__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/BA-002__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/BA-003__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/BA-004__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/BA-005__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/BA-006__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/BA-007__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/BA-008__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/BA-009__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/BB-001__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/BB-002__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/BB-003__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/BB-004__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/BB-005__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/BB-006__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/BB-007__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/BB-008__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/BC-001__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/BC-002__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/BC-003__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/BC-004__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/BC-005__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/BC-006__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/BC-007__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/BD-001__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/BD-002__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/BD-003__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/BD-004__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/BD-005__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/BD-006__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/BD-007__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/BE-001__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/BE-002__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/BE-003__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/BE-004__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/BE-005__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/BE-006__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/BE-007__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/BE-008__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/C-001__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/C-002__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/C-003__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/C-004__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/C-005__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/C-006__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/C-007__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/D-001__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/D-002__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/D-003__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/D-004__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/D-005__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/D-006__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/D-007__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/D-008__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/E-001__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/E-002__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/E-003__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/E-004__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/E-005__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/E-006__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/E-007__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/F-001__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/F-002__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/F-003__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/F-004__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/F-005__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/F-006__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/F-007__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/F-008__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/G-001__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/G-002__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/G-003__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/G-004__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/G-005__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/G-006__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/G-007__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/G-008__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/G-009__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/H-001__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/H-002__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/H-003__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/H-004__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/H-005__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/H-006__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/H-007__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/H-008__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/H-009__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/H-010__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/H-011__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/I-001__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/I-002__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/I-003__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/I-004__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/I-005__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/I-006__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/J-001__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/J-002__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/J-003__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/J-004__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/02-load/J-005__RECORD.json","??","E. GENERATED_REPORT_METADATA","Generated campaign metadata or report retained for audit; not automatically staged.","True","False"
