test_id,query,fixture,Mole parser,PyMOL parser,Mole count,PyMOL count,Mole hash,PyMOL hash,exact membership,visual pass,final status,notes
"AN-008","bymolecule organic","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","2","","ca1ac9be36fba3e743490eff671bb5ab7e4d99ffa51d365f2b20957c37684cce","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"AN-009","byring organic","tests/fixtures/mini-protein.pdb","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"AN-010","polymer.protein within 3 of organic","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","3","","e80ca63920ce44ea769d4a41ba6d26aa11dd505ffe429937cd90dfac274a63a0","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"AN-011","polymer.protein within 4 of organic","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","4","","5e87571a702fdb295b46849f8f819cc7dc141f4b9ae602c3385bc511e77d5642","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"AN-012","polymer.protein within 5 of organic","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","7","","716c2e80717eadbd4736ae7efda1d0080c1e72061e482ee05c9cf112bd7755c2","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"AN-013","byres (polymer.protein within 4 of organic)","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","8","","db7a0b7cd9058b0e5113319a7afd4af55512970b434dba6d5f140441ad426c6b","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"AO-001","solvent","tests/fixtures/water.xyz","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"AO-002","solvent and elem O","tests/fixtures/water.xyz","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"AO-003","solvent within 3.5 of organic","tests/fixtures/water.xyz","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"AO-004","byres (solvent within 3.5 of organic)","tests/fixtures/water.xyz","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"AP-001","metals","tests/fixtures/unit-cell.pdb","PASS","BLOCKED","1","","2c0b79918ea17c49236dbd7ee0c59edff720208fdae1946ba5b04793b99899b6","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"AP-002","inorganic","tests/fixtures/unit-cell.pdb","PASS","BLOCKED","1","","2c0b79918ea17c49236dbd7ee0c59edff720208fdae1946ba5b04793b99899b6","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"AP-003","metals within 4 of organic","tests/fixtures/unit-cell.pdb","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"AP-004","polymer.protein within 3 of metals","tests/fixtures/unit-cell.pdb","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"AP-005","byres (polymer.protein within 3 of metals)","tests/fixtures/unit-cell.pdb","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"AQ-001","model mini-protein.pdb and chain A","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","11","","88d0f7d15bad3d612734b3f47e2a7fdf57bfe1730dcf6346065a5b2a5f776c06","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"AQ-002","model mini-protein.pdb and chain A","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","11","","88d0f7d15bad3d612734b3f47e2a7fdf57bfe1730dcf6346065a5b2a5f776c06","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"AQ-003","chain A","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","11","","88d0f7d15bad3d612734b3f47e2a7fdf57bfe1730dcf6346065a5b2a5f776c06","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"AQ-004","model mini-protein.pdb and resi 45","tests/fixtures/mini-protein.pdb","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"AQ-005","model mini-protein.pdb and resi 45","tests/fixtures/mini-protein.pdb","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"B-001","model mini-protein.pdb","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","12","","99a8d7c32b17ac977b722304d827f56c408975b3352922a9d01184bceb7a5e13","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"B-002","model mini-protein.pdb","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","12","","99a8d7c32b17ac977b722304d827f56c408975b3352922a9d01184bceb7a5e13","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"B-003","model mini-protein.pdb or model mini-protein.pdb","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","12","","99a8d7c32b17ac977b722304d827f56c408975b3352922a9d01184bceb7a5e13","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"B-004","model mini-protein.pdb and model mini-protein.pdb","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","12","","99a8d7c32b17ac977b722304d827f56c408975b3352922a9d01184bceb7a5e13","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"B-005","not model mini-protein.pdb","tests/fixtures/mini-protein.pdb","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"B-006","byobject (model mini-protein.pdb and name CA)","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","12","","99a8d7c32b17ac977b722304d827f56c408975b3352922a9d01184bceb7a5e13","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"C-001","chain A","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","11","","88d0f7d15bad3d612734b3f47e2a7fdf57bfe1730dcf6346065a5b2a5f776c06","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"C-002","not chain A","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","1","","22213cf5f1bfd4a0502c624daa8c7803fc7d891ab2ce2e64beaf33bd9454c457","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"C-003","chain A or chain B","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","12","","99a8d7c32b17ac977b722304d827f56c408975b3352922a9d01184bceb7a5e13","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"C-004","chain A and polymer.protein","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","8","","db7a0b7cd9058b0e5113319a7afd4af55512970b434dba6d5f140441ad426c6b","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"C-005","chain ZZZ","tests/fixtures/mini-protein.pdb","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"C-006","chain A","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","11","","88d0f7d15bad3d612734b3f47e2a7fdf57bfe1730dcf6346065a5b2a5f776c06","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"C-007","chain a","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","11","","88d0f7d15bad3d612734b3f47e2a7fdf57bfe1730dcf6346065a5b2a5f776c06","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"D-001","resn ALA","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","4","","f04b8299f9955c2a1ab6a24f6e2eecae52fc87091ac850ac882f05f5cc655283","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"D-002","resn GLY","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","4","","f073baa4fd0541a3658a4a38accbea2fb3be3b7d9b0d569e6cccf8b619de3ad6","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"D-003","resn TYR","tests/fixtures/mini-protein.pdb","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"D-004","resn ASP","tests/fixtures/mini-protein.pdb","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"D-005","resn ALA+GLY","tests/fixtures/mini-protein.pdb","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"D-006","polymer.protein and resn TYR","tests/fixtures/mini-protein.pdb","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"D-007","chain A and resn ASP","tests/fixtures/mini-protein.pdb","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"D-008","resn LIG","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","2","","ca1ac9be36fba3e743490eff671bb5ab7e4d99ffa51d365f2b20957c37684cce","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"E-001","resi 45","tests/fixtures/mini-protein.pdb","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"E-002","resi 45+46","tests/fixtures/mini-protein.pdb","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"E-003","resi 40-50","tests/fixtures/mini-protein.pdb","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"E-004","chain A and resi 45","tests/fixtures/mini-protein.pdb","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"E-005","chain A and resi 40-50","tests/fixtures/mini-protein.pdb","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"E-006","resi 1","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","4","","f04b8299f9955c2a1ab6a24f6e2eecae52fc87091ac850ac882f05f5cc655283","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"E-007","resi HETOM","tests/fixtures/mini-protein.pdb","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"F-001","name CA","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","2","","9ba050f9ce4cf7f672482af26a620ced163d6be93ffafb40b406c6ee1f7251ae","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"F-002","name N","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","2","","18f06d41ca2a37e24e15cc78300239729aac7ce92d87f8c78b1371002d6ded60","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"F-003","name C","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","2","","5de8a5d597ef85652cbf3c57848f89daa912043326b18899f72741ef20f71a05","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"F-004","name O","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","3","","fb7a093a7d56e0b0d2acb43fbe016556bcd9178c1b29a11ffed2432946d5fa2f","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"F-005","name CA+N+C+O","tests/fixtures/mini-protein.pdb","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"F-006","polymer.protein and name CA","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","2","","9ba050f9ce4cf7f672482af26a620ced163d6be93ffafb40b406c6ee1f7251ae","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"F-007","chain A and name CA","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","2","","9ba050f9ce4cf7f672482af26a620ced163d6be93ffafb40b406c6ee1f7251ae","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"F-008","resi 45 and name CA","tests/fixtures/mini-protein.pdb","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"G-001","elem C","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","5","","8c97c49e8943e7cff84849223eca33536fe35a7ec5dd28c004195511f9afa225","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"G-002","elem N","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","2","","18f06d41ca2a37e24e15cc78300239729aac7ce92d87f8c78b1371002d6ded60","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"G-003","elem O","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","4","","6388b279196c13c69d9a55ff0a36fa576f842d52cc8ece86bb1c7027d80c8fd9","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"G-004","elem S","tests/fixtures/mini-protein.pdb","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"G-005","elem P","tests/fixtures/mini-protein.pdb","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"G-006","organic and elem C","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","1","","2e399c3876d1ea61f8c745e295e04901c2096249bda102a27b98f5fe673482fd","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"G-007","polymer.protein and elem N","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","2","","18f06d41ca2a37e24e15cc78300239729aac7ce92d87f8c78b1371002d6ded60","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"G-008","solvent and elem O","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","1","","e799ff348dde1e4388ebbdc1c60d8a5e11b73d4819b3158c8723f4aa39f08d79","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"G-009","metals and elem Zn","tests/fixtures/unit-cell.pdb","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"H-001","polymer.protein and chain A","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","8","","db7a0b7cd9058b0e5113319a7afd4af55512970b434dba6d5f140441ad426c6b","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"H-002","polymer.protein or organic","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","10","","abb4eab01537e2802416e8c495532859f97ece8eb0eb342bd9dc3e3db4b2fd38","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"H-003","not solvent","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","11","","b7e6d3a9712dc75e98df0ae9bc86f5354a15237694bff0b3e53ee7b220ce3a74","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"H-004","not polymer","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","4","","757c641463bce553173c47776a2243ae319e5c25a92c72ba1522e746531f8eb1","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"H-005","chain A and name CA","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","2","","9ba050f9ce4cf7f672482af26a620ced163d6be93ffafb40b406c6ee1f7251ae","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"H-006","chain A and (resn ALA or resn GLY)","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","8","","db7a0b7cd9058b0e5113319a7afd4af55512970b434dba6d5f140441ad426c6b","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"H-007","(chain A or chain B) and name CA","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","2","","9ba050f9ce4cf7f672482af26a620ced163d6be93ffafb40b406c6ee1f7251ae","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"H-008","polymer.protein and not name CA","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","6","","61212978080a8fe41bbb78b66c5ae1f488a9d994faf3547771ccd0e58c307e34","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"H-009","organic and not elem C","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","1","","a04719c4900a9f254e2519a00bab3e282037bed7424e5f29ff4fbcf9b475811e","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"H-010","chain A and resn ALA or resn GLY","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","8","","db7a0b7cd9058b0e5113319a7afd4af55512970b434dba6d5f140441ad426c6b","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"H-011","chain A and (resn ALA or resn GLY)","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","8","","db7a0b7cd9058b0e5113319a7afd4af55512970b434dba6d5f140441ad426c6b","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"I-001","first all","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","1","","bc9049ecf9d5679a40d8cc49cbe54785c0879b84b743c5f3cb0568df32ea589a","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"I-002","last all","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","1","","22213cf5f1bfd4a0502c624daa8c7803fc7d891ab2ce2e64beaf33bd9454c457","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"I-003","first polymer.protein","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","1","","bc9049ecf9d5679a40d8cc49cbe54785c0879b84b743c5f3cb0568df32ea589a","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"I-004","last polymer.protein","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","1","","c899c122c5bb8efbf54988e7f4226c0007d165f9c03231357f40d9713005f04b","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"I-005","first none","tests/fixtures/mini-protein.pdb","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"I-006","last none","tests/fixtures/mini-protein.pdb","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"J-001","organic","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","2","","ca1ac9be36fba3e743490eff671bb5ab7e4d99ffa51d365f2b20957c37684cce","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"J-002","polymer.protein within 4.0 of organic","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","4","","5e87571a702fdb295b46849f8f819cc7dc141f4b9ae602c3385bc511e77d5642","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"J-003","byres (polymer.protein within 4.0 of organic)","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","8","","db7a0b7cd9058b0e5113319a7afd4af55512970b434dba6d5f140441ad426c6b","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"J-004","byres (polymer.protein within 2.5 of organic)","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","4","","f04b8299f9955c2a1ab6a24f6e2eecae52fc87091ac850ac882f05f5cc655283","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"J-005","byres (polymer.protein within 3.0 of organic)","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","4","","f04b8299f9955c2a1ab6a24f6e2eecae52fc87091ac850ac882f05f5cc655283","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"J-006","byres (polymer.protein within 4.0 of organic)","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","8","","db7a0b7cd9058b0e5113319a7afd4af55512970b434dba6d5f140441ad426c6b","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"J-007","byres (polymer.protein within 5.0 of organic)","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","8","","db7a0b7cd9058b0e5113319a7afd4af55512970b434dba6d5f140441ad426c6b","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"J-008","byres (polymer.protein within 8.0 of organic)","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","8","","db7a0b7cd9058b0e5113319a7afd4af55512970b434dba6d5f140441ad426c6b","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"K-001","bychain (resi 45)","tests/fixtures/mini-protein.pdb","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"K-002","byobject (resi 45)","tests/fixtures/mini-protein.pdb","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"K-003","bymolecule (organic)","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","2","","ca1ac9be36fba3e743490eff671bb5ab7e4d99ffa51d365f2b20957c37684cce","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"K-004","bycalpha (resi 45)","tests/fixtures/mini-protein.pdb","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
